scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
FCFS,36,Cider,25,2191,2217,0
FCFS,22,Martini,60,2188,2253,0
FCFS,37,Pina Colada,100,2174,2278,0
FCFS,39,Beer,25,2238,2267,0
FCFS,23,Mojito,75,2209,2290,0
FCFS,24,Draft Beer,50,2264,2319,0
FCFS,40,Cider,25,2294,2322,0
FCFS,5,Pina Colada,100,2257,2362,0
FCFS,41,Draft Beer,50,2171,2223,0
FCFS,13,Draft Beer,50,2190,2245,0
FCFS,42,Beer,25,2193,2219,0
FCFS,26,Pina Colada,100,2198,2301,0
FCFS,27,Draft Beer,50,2166,2220,0
FCFS,43,Mojito,75,2100,2180,0
FCFS,44,Martini,60,2057,2117,0
FCFS,28,Tequila shot,20,2070,2092,0
FCFS,15,Beer,25,2043,2070,0
FCFS,45,Beer,25,1975,2003,0
FCFS,46,Pina Colada,100,1873,1975,0
FCFS,47,Martini,60,1942,2003,0
FCFS,8,Beer,25,1996,2025,0
FCFS,29,Vodka shot,20,1966,1991,0
FCFS,48,Martini,60,1963,2024,0
FCFS,30,B52,200,1995,2198,0
FCFS,31,Martini,60,2092,2155,0
FCFS,49,Cider,25,2030,2060,0
FCFS,17,Martini,60,2040,2103,0
FCFS,33,Draft Beer,50,2067,2121,0
FCFS,32,Margarita,75,2071,2149,0
FCFS,18,Bloody Mary,70,2100,2175,0
FCFS,20,White Wine,25,2160,2188,0
FCFS,7,Margarita,75,2167,2246,0
FCFS,35,Tequila shot,20,2244,2264,0
FCFS,34,Vodka shot,20,2205,2230,0
FCFS,19,Red Wine,25,2070,2099,0
FCFS,9,White Wine,25,2089,2118,0
FCFS,36,Margarita,75,1962,2038,0
FCFS,22,Beer,25,1964,1989,0
FCFS,37,Gin and Tonic,40,1874,1916,0
FCFS,39,Red Wine,25,1902,1928,0
FCFS,23,Gin and Tonic,40,1841,1886,0
FCFS,24,White Wine,25,1843,1872,0
FCFS,40,White Wine,25,1841,1868,0
FCFS,5,Bloody Mary,70,1745,1819,0
FCFS,41,Tequila shot,20,1788,1813,0
FCFS,13,White Wine,25,1757,1785,0
FCFS,42,Cosmopolitan,65,1758,1827,0
FCFS,26,B52,200,1702,1907,0
FCFS,27,Vodka shot,20,1873,1898,0
FCFS,28,B52,200,1837,2041,0
FCFS,43,B52,200,2014,2218,0
FCFS,44,Gin and Tonic,40,2157,2200,0
FCFS,15,Cider,25,2164,2193,0
FCFS,29,Vodka shot,20,2041,2064,0
FCFS,46,Gin and Tonic,40,2064,2105,0
FCFS,47,Mojito,75,2056,2132,0
FCFS,8,Gin and Tonic,40,2107,2150,0
FCFS,48,Red Wine,25,2058,2086,0
FCFS,30,Draft Beer,50,1983,2035,0
FCFS,31,Margarita,75,1886,1962,0
FCFS,49,Red Wine,25,1940,1967,0
FCFS,33,White Wine,25,1852,1878,0
FCFS,32,Red Wine,25,1818,1846,0
FCFS,34,Cosmopolitan,65,1695,1763,0
FCFS,20,White Wine,25,1738,1765,0
FCFS,7,Gin and Tonic,40,1759,1804,0
FCFS,9,Tequila shot,20,1625,1650,0
FCFS,36,Mojito,75,1645,1725,0
FCFS,37,Gin and Tonic,40,1626,1670,0
FCFS,24,Martini,60,1525,1591,0
FCFS,40,Cider,25,1561,1589,0
FCFS,5,Margarita,75,1515,1595,0
FCFS,13,Pina Colada,100,1542,1645,0
FCFS,27,Gin and Tonic,40,1495,1535,0
FCFS,28,B52,200,1322,1526,0
FCFS,43,B52,200,1321,1526,0
FCFS,29,Martini,60,1439,1502,0
FCFS,44,Pina Colada,100,1446,1550,0
FCFS,15,Cosmopolitan,65,1532,1601,0
FCFS,47,Cosmopolitan,65,1453,1521,0
FCFS,48,Martini,60,1403,1468,0
FCFS,30,Cider,25,1467,1496,0
FCFS,31,Martini,60,1424,1485,0
FCFS,34,B52,200,1369,1574,0
FCFS,32,Draft Beer,50,1540,1592,0
FCFS,20,Mojito,75,1500,1580,0
FCFS,36,Vodka shot,20,1466,1491,0
FCFS,37,Red Wine,25,1448,1478,0
FCFS,24,White Wine,25,1414,1444,0
FCFS,40,Tequila shot,20,1426,1449,0
FCFS,13,Pina Colada,100,1245,1348,0
FCFS,27,Martini,60,1317,1378,0
FCFS,28,Pina Colada,100,1276,1376,0
FCFS,43,Red Wine,25,1173,1203,0
FCFS,29,Bloody Mary,70,1040,1115,0
FCFS,44,B52,200,1000,1200,0
FCFS,47,Margarita,75,1130,1210,0
FCFS,30,Martini,60,1065,1127,0
FCFS,31,Pina Colada,100,1059,1159,0
FCFS,32,White Wine,25,910,940,0
FCFS,36,Margarita,75,933,1009,0
FCFS,40,Vodka shot,20,925,950,0
FCFS,24,Martini,60,824,889,0
FCFS,27,Cider,25,743,773,0
FCFS,43,Martini,60,601,666,0
FCFS,29,Vodka shot,20,591,616,0
FCFS,44,Pina Colada,100,558,663,0
FCFS,47,Red Wine,25,511,541,0
FCFS,30,Draft Beer,50,450,504,0
FCFS,40,Tequila shot,20,379,404,0
FCFS,32,Draft Beer,50,360,412,0
FCFS,36,Pina Colada,100,403,507,0
FCFS,24,Mojito,75,385,465,0
FCFS,29,Gin and Tonic,40,453,496,0
FCFS,43,Cosmopolitan,65,414,482,0
FCFS,44,Draft Beer,50,339,392,0
FCFS,47,Tequila shot,20,332,357,0
FCFS,32,Martini,60,273,337,0
FCFS,36,Tequila shot,20,214,234,0
FCFS,43,Gin and Tonic,40,112,154,0
FCFS,47,Gin and Tonic,40,125,165,0
FCFS,44,Margarita,75,91,166,0
