scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
MLFQ,15,White Wine,25,2351,2381,2
MLFQ,19,Margarita,75,2343,2423,2
MLFQ,18,Tequila shot,20,2322,2343,2
MLFQ,24,Vodka shot,20,2326,2346,2
MLFQ,20,Red Wine,25,2325,2355,2
MLFQ,23,White Wine,25,2351,2381,2
MLFQ,22,Margarita,75,2324,2401,2
MLFQ,26,Beer,25,2239,2269,2
MLFQ,28,Gin and Tonic,40,2258,2300,2
MLFQ,27,Red Wine,25,2262,2292,2
MLFQ,30,Gin and Tonic,40,2191,2232,2
MLFQ,29,White Wine,25,2212,2240,2
MLFQ,31,White Wine,25,2179,2209,2
MLFQ,32,Bloody Mary,70,2095,2165,2
MLFQ,33,Tequila shot,20,2152,2177,2
MLFQ,34,White Wine,25,2093,2123,2
MLFQ,36,Cosmopolitan,65,2049,2118,2
MLFQ,37,B52,200,1957,2176,2
MLFQ,40,Vodka shot,20,2181,2206,2
MLFQ,43,B52,200,2187,2392,2
MLFQ,47,B52,200,2148,2349,2
MLFQ,44,Gin and Tonic,40,2345,2390,2
MLFQ,1,Cider,25,2268,2298,2
MLFQ,48,Vodka shot,20,2269,2294,2
MLFQ,3,Gin and Tonic,40,2171,2214,2
MLFQ,0,Mojito,75,2142,2222,2
MLFQ,6,Gin and Tonic,40,2124,2167,2
MLFQ,5,Red Wine,25,2065,2094,2
MLFQ,7,Draft Beer,50,1926,1980,2
MLFQ,8,Margarita,75,1965,2043,2
MLFQ,9,Red Wine,25,1918,1946,2
MLFQ,13,White Wine,25,1891,1919,2
MLFQ,24,Red Wine,25,1769,1799,2
MLFQ,15,Cosmopolitan,65,1773,1840,2
MLFQ,20,White Wine,25,1685,1714,2
MLFQ,28,Gin and Tonic,40,1575,1619,2
MLFQ,27,Tequila shot,20,1548,1573,2
MLFQ,30,Mojito,75,1573,1653,2
MLFQ,29,Gin and Tonic,40,1581,1626,2
MLFQ,31,Martini,60,1588,1652,2
MLFQ,32,Cider,25,1580,1608,2
MLFQ,36,Margarita,75,1575,1655,2
MLFQ,34,Pina Colada,100,1628,1731,2
MLFQ,37,Gin and Tonic,40,1578,1622,2
MLFQ,40,B52,200,1555,1758,2
MLFQ,43,B52,200,1532,1737,2
MLFQ,47,Martini,60,1537,1601,2
MLFQ,44,Pina Colada,100,1455,1555,2
MLFQ,1,Cosmopolitan,65,1535,1604,2
MLFQ,3,Cosmopolitan,65,1527,1596,2
MLFQ,0,Martini,60,1515,1578,2
MLFQ,5,Cider,25,1462,1492,2
MLFQ,7,Martini,60,1489,1552,2
MLFQ,8,B52,200,1494,1699,2
MLFQ,9,Draft Beer,50,1601,1653,2
MLFQ,15,Mojito,75,1629,1708,2
MLFQ,13,Vodka shot,20,1704,1728,2
MLFQ,24,Red Wine,25,1698,1724,2
MLFQ,27,White Wine,25,1709,1736,2
MLFQ,20,Tequila shot,20,1658,1682,2
MLFQ,28,Pina Colada,100,1678,1779,2
MLFQ,30,Martini,60,1672,1737,2
MLFQ,29,Pina Colada,100,1695,1798,2
MLFQ,31,Red Wine,25,1732,1760,2
MLFQ,32,Bloody Mary,70,1742,1816,2
MLFQ,36,B52,200,1761,1965,2
MLFQ,40,Margarita,75,1683,1761,2
MLFQ,43,Martini,60,1555,1619,2
MLFQ,47,Pina Colada,100,1456,1560,2
MLFQ,1,White Wine,25,1450,1478,2
MLFQ,44,Margarita,75,1476,1556,2
MLFQ,5,Vodka shot,20,1344,1365,2
MLFQ,7,Martini,60,1291,1356,2
MLFQ,13,Cider,25,1101,1127,2
MLFQ,24,Martini,60,950,1012,2
MLFQ,27,Vodka shot,20,984,1010,2
MLFQ,30,Pina Colada,100,861,965,2
MLFQ,29,Red Wine,25,852,882,2
MLFQ,32,Draft Beer,50,750,804,2
MLFQ,36,Tequila shot,20,743,768,2
MLFQ,40,Draft Beer,50,618,673,2
MLFQ,43,Pina Colada,100,577,682,2
MLFQ,47,Mojito,75,569,649,2
MLFQ,5,Gin and Tonic,40,640,685,2
MLFQ,44,Cosmopolitan,65,629,699,2
MLFQ,24,Draft Beer,50,492,545,2
MLFQ,36,Tequila shot,20,410,435,2
MLFQ,29,Martini,60,369,434,2
MLFQ,32,Tequila shot,20,428,453,2
MLFQ,43,Gin and Tonic,40,246,286,2
MLFQ,47,Gin and Tonic,40,215,260,2
MLFQ,44,Margarita,75,204,284,2
