scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
SJF,38,Mojito,75,149,225,0
SJF,18,B52,200,8122,8323,0
SJF,38,Cosmopolitan,65,88,157,0
SJF,18,Red Wine,25,58,87,0
SJF,23,B52,200,8119,8321,0
SJF,38,Pina Colada,100,177,279,0
SJF,23,Gin and Tonic,40,92,136,0
SJF,15,B52,200,8215,8416,0
SJF,23,Mojito,75,91,171,0
SJF,15,Vodka shot,20,71,95,0
SJF,33,B52,200,7510,7715,0
SJF,23,Draft Beer,50,117,172,0
SJF,33,Red Wine,25,44,74,0
SJF,15,Mojito,75,290,370,0
SJF,23,Margarita,75,8,87,0
SJF,42,B52,200,7468,7671,0
SJF,15,Gin and Tonic,40,172,216,0
SJF,42,Tequila shot,20,34,55,0
SJF,23,Mojito,75,188,268,0
SJF,42,Bloody Mary,70,77,151,0
SJF,44,B52,200,7772,7974,0
SJF,42,Draft Beer,50,53,104,0
SJF,44,Draft Beer,50,40,94,0
SJF,43,B52,200,7956,8161,0
SJF,44,White Wine,25,102,129,0
SJF,29,B52,200,6939,7144,0
SJF,44,Mojito,75,52,132,0
SJF,29,Red Wine,25,69,96,0
SJF,40,B52,200,7116,7321,0
SJF,44,Beer,25,120,145,0
SJF,29,Red Wine,25,82,110,0
SJF,40,White Wine,25,44,71,0
SJF,36,B52,200,6604,6808,0
SJF,40,Mojito,75,54,134,0
SJF,48,B52,200,6649,6853,0
SJF,8,B52,200,5434,5639,0
SJF,48,Mojito,75,194,272,0
SJF,8,Pina Colada,100,68,173,0
SJF,3,B52,200,3930,4136,0
SJF,48,Cosmopolitan,65,200,270,0
SJF,3,Tequila shot,20,60,85,0
SJF,18,B52,200,3713,3918,0
SJF,48,Vodka shot,20,178,202,0
SJF,18,Gin and Tonic,40,15,60,0
SJF,48,Draft Beer,50,44,98,0
SJF,18,White Wine,25,0,29,0
SJF,48,Gin and Tonic,40,0,42,0
SJF,18,Gin and Tonic,40,0,45,0
