scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
FCFS,3,Pina Colada,100,761,866,0
FCFS,19,Pina Colada,100,810,913,0
FCFS,10,White Wine,25,865,892,0
FCFS,11,Martini,60,893,958,0
FCFS,20,Vodka shot,20,813,837,0
FCFS,14,White Wine,25,823,852,0
FCFS,15,Bloody Mary,70,627,699,0
FCFS,16,Pina Colada,100,676,776,0
FCFS,21,Red Wine,25,734,762,0
FCFS,12,Gin and Tonic,40,763,808,0
FCFS,22,Cider,25,763,789,0
FCFS,13,Draft Beer,50,724,775,0
FCFS,6,B52,200,674,877,0
FCFS,17,Beer,25,803,833,0
FCFS,18,Vodka shot,20,826,851,0
FCFS,23,B52,200,777,983,0
FCFS,3,B52,200,934,1139,0
FCFS,19,Martini,60,1035,1096,0
FCFS,20,Red Wine,25,1093,1123,0
FCFS,24,Tequila shot,20,1107,1129,0
FCFS,10,Cosmopolitan,65,1092,1161,0
FCFS,11,Bloody Mary,70,1135,1207,0
FCFS,14,Margarita,75,1109,1189,0
FCFS,25,Pina Colada,100,1122,1223,0
FCFS,15,Red Wine,25,1223,1250,0
FCFS,26,Pina Colada,100,1230,1331,0
FCFS,27,Martini,60,1237,1302,0
FCFS,21,Margarita,75,1283,1363,0
FCFS,12,Bloody Mary,70,1358,1433,0
FCFS,22,White Wine,25,1417,1444,0
FCFS,28,Cider,25,1439,1469,0
FCFS,13,Tequila shot,20,1425,1450,0
FCFS,29,Red Wine,25,1448,1476,0
FCFS,6,Martini,60,1368,1432,0
FCFS,17,Beer,25,1307,1337,0
FCFS,23,Draft Beer,50,1196,1248,0
FCFS,3,Cider,25,1043,1073,0
FCFS,24,Cosmopolitan,65,967,1036,0
FCFS,19,Cosmopolitan,65,981,1046,0
FCFS,10,Martini,60,984,1047,0
FCFS,20,Red Wine,25,1040,1070,0
FCFS,11,Mojito,75,919,997,0
FCFS,15,Gin and Tonic,40,799,843,0
FCFS,26,Cider,25,770,801,0
FCFS,27,Tequila shot,20,763,785,0
FCFS,21,B52,200,735,940,0
FCFS,13,Cider,25,859,884,0
FCFS,28,Cosmopolitan,65,811,878,0
FCFS,22,Gin and Tonic,40,859,902,0
FCFS,29,Margarita,75,819,898,0
FCFS,6,Pina Colada,100,875,978,0
FCFS,23,Tequila shot,20,899,920,0
FCFS,24,Bloody Mary,70,875,945,0
FCFS,19,Mojito,75,877,954,0
FCFS,10,Red Wine,25,833,861,0
FCFS,20,Martini,60,793,857,0
FCFS,11,Vodka shot,20,803,827,0
FCFS,27,Cosmopolitan,65,817,885,0
FCFS,15,Margarita,75,843,922,0
FCFS,26,Bloody Mary,70,906,981,0
FCFS,21,Beer,25,827,856,0
FCFS,13,Margarita,75,741,821,0
FCFS,28,Red Wine,25,805,835,0
FCFS,22,Mojito,75,732,809,0
FCFS,29,Vodka shot,20,760,785,0
FCFS,23,Gin and Tonic,40,739,784,0
FCFS,24,Tequila shot,20,566,590,0
FCFS,19,Vodka shot,20,551,575,0
FCFS,11,Bloody Mary,70,563,636,0
FCFS,10,Margarita,75,578,658,0
FCFS,20,Cosmopolitan,65,636,705,0
FCFS,27,Gin and Tonic,40,669,713,0
FCFS,15,Cider,25,603,631,0
FCFS,26,Martini,60,486,550,0
FCFS,13,Pina Colada,100,510,610,0
FCFS,29,Beer,25,559,587,0
FCFS,28,Mojito,75,541,620,0
FCFS,19,Draft Beer,50,573,626,0
FCFS,23,Cider,25,569,599,0
FCFS,20,Pina Colada,100,385,487,0
FCFS,27,Draft Beer,50,378,432,0
FCFS,26,Draft Beer,50,343,395,0
FCFS,29,Beer,25,272,300,0
FCFS,28,Pina Colada,100,212,317,0
FCFS,19,Draft Beer,50,272,324,0
FCFS,20,Mojito,75,172,249,0
FCFS,27,Martini,60,215,278,0
FCFS,26,Tequila shot,20,226,250,0
FCFS,29,Beer,25,225,255,0
FCFS,28,Beer,25,126,153,0
FCFS,19,Pina Colada,100,122,222,0
FCFS,27,Martini,60,70,135,0
