scheduler,patronID,drink,execTime,waitTime,turnaroundTime,queueLevel
FCFS,38,Mojito,75,1580,1659,0
FCFS,36,Vodka shot,20,1521,1544,0
FCFS,18,Mojito,75,1535,1613,0
FCFS,19,Draft Beer,50,1273,1325,0
FCFS,45,Red Wine,25,1310,1340,0
FCFS,11,Margarita,75,1278,1357,0
FCFS,29,Gin and Tonic,40,1249,1291,0
FCFS,44,Mojito,75,1254,1334,0
FCFS,46,Tequila shot,20,1265,1285,0
FCFS,21,Bloody Mary,70,1181,1256,0
FCFS,32,Draft Beer,50,1116,1169,0
FCFS,48,Draft Beer,50,749,800,0
FCFS,15,White Wine,25,707,735,0
FCFS,36,Mojito,75,595,673,0
FCFS,25,Red Wine,25,667,696,0
FCFS,38,Beer,25,619,647,0
FCFS,18,Red Wine,25,543,573,0
FCFS,19,White Wine,25,534,560,0
FCFS,45,Mojito,75,478,556,0
FCFS,46,Mojito,75,482,559,0
FCFS,29,Pina Colada,100,553,653,0
FCFS,21,Cosmopolitan,65,438,504,0
FCFS,32,Tequila shot,20,500,525,0
FCFS,48,Vodka shot,20,473,498,0
FCFS,38,Gin and Tonic,40,332,372,0
FCFS,46,Draft Beer,50,148,203,0
FCFS,48,White Wine,25,94,124,0
FCFS,29,Gin and Tonic,40,125,170,0
FCFS,38,Gin and Tonic,40,20,61,0
